"datetime","module","tags","metrics"
"2026-08-07 13:01:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 262144, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 13:01:00+02","zbx_memory","{}","{""util.pct"": 32, ""avail.pct"": 68, ""avail.bytes"": 39860162560, ""total.bytes"": 58697945088, ""max_committed.pct"": 36.97, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18977692}"
"2026-08-07 13:01:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11364873, ""load_avg_1"": 0.22, ""load_avg_5"": 0.36, ""proc_count"": 580, ""load_avg_15"": 0.44, ""proc_running"": 1, ""swap_free.pct"": 57.08, ""swap_used.pct"": 42.92, ""swap_free.bytes"": 1525051392, ""swap_total.bytes"": 2671763456}"
"2026-08-07 13:02:00+02","zbx_cpu","{}","{""idle.pct"": 96.42, ""switches"": 2393.87, ""user.pct"": 2.14, ""util.pct"": 3.58, ""interrupts"": 4248.23, ""iowait.pct"": 0.43, ""system.pct"": 0.7}"
"2026-08-07 13:02:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.7, ""used.bytes"": 2033176576, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 13:02:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 13:02:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 13:02:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.3, ""used.bytes"": 1521394733056, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 13:02:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237342720, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 13:02:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 13:02:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 13:02:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 13:02:00+02","zbx_memory","{}","{""util.pct"": 32.2, ""avail.pct"": 67.8, ""avail.bytes"": 39782223872, ""total.bytes"": 58697945088, ""max_committed.pct"": 37.03, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 19006708}"
"2026-08-07 13:02:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11364934, ""load_avg_1"": 0.27, ""load_avg_5"": 0.34, ""proc_count"": 591, ""load_avg_15"": 0.43, ""proc_running"": 1, ""swap_free.pct"": 57.08, ""swap_used.pct"": 42.92, ""swap_free.bytes"": 1525051392, ""swap_total.bytes"": 2671763456}"
"2026-08-07 13:03:00+02","zbx_cpu","{}","{""idle.pct"": 96.99, ""switches"": 2298.59, ""user.pct"": 1.77, ""util.pct"": 3.01, ""interrupts"": 3514.19, ""iowait.pct"": 0.36, ""system.pct"": 0.61}"
"2026-08-07 13:03:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 13:03:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 13:03:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237342720, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 13:03:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.3, ""used.bytes"": 1521394995200, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 13:03:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.7, ""used.bytes"": 2033405952, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 13:03:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 13:03:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 13:03:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 13:03:00+02","zbx_memory","{}","{""util.pct"": 32.2, ""avail.pct"": 67.8, ""avail.bytes"": 39793778688, ""total.bytes"": 58697945088, ""max_committed.pct"": 37.05, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 19017828}"
"2026-08-07 13:03:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11364993, ""load_avg_1"": 0.24, ""load_avg_5"": 0.32, ""proc_count"": 591, ""load_avg_15"": 0.42, ""proc_running"": 1, ""swap_free.pct"": 57.08, ""swap_used.pct"": 42.92, ""swap_free.bytes"": 1525051392, ""swap_total.bytes"": 2671763456}"
"2026-08-07 13:04:00+02","zbx_cpu","{}","{""idle.pct"": 96.62, ""switches"": 2192.9, ""user.pct"": 1.9, ""util.pct"": 3.38, ""interrupts"": 3951.42, ""iowait.pct"": 0.49, ""system.pct"": 0.69}"
"2026-08-07 13:04:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 13:04:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237342720, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 13:04:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.3, ""used.bytes"": 1521395814400, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 13:04:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 13:04:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 13:04:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.7, ""used.bytes"": 2033668096, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 13:04:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 13:04:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 13:04:00+02","zbx_memory","{}","{""util.pct"": 32.4, ""avail.pct"": 67.6, ""avail.bytes"": 39783661568, ""total.bytes"": 58697945088, ""max_committed.pct"": 36.98, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18984400}"
"2026-08-07 13:04:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11365053, ""load_avg_1"": 0.13, ""load_avg_5"": 0.27, ""proc_count"": 589, ""load_avg_15"": 0.39, ""proc_running"": 1, ""swap_free.pct"": 59.01, ""swap_used.pct"": 40.99, ""swap_free.bytes"": 1576693760, ""swap_total.bytes"": 2671763456}"
"2026-08-07 13:05:00+02","zbx_cpu","{}","{""idle.pct"": 96.38, ""switches"": 2427.04, ""user.pct"": 2.14, ""util.pct"": 3.62, ""interrupts"": 4265.74, ""iowait.pct"": 0.45, ""system.pct"": 0.72}"
"2026-08-07 13:05:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 13:05:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.3, ""used.bytes"": 1521400549376, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 13:05:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237342720, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 13:05:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 13:05:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 13:05:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.7, ""used.bytes"": 2033983488, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 13:05:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 13:05:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 13:05:00+02","zbx_memory","{}","{""util.pct"": 32.4, ""avail.pct"": 67.6, ""avail.bytes"": 39699898368, ""total.bytes"": 58697945088, ""max_committed.pct"": 37, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18992456}"
"2026-08-07 13:05:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11365114, ""load_avg_1"": 0.19, ""load_avg_5"": 0.27, ""proc_count"": 589, ""load_avg_15"": 0.38, ""proc_running"": 1, ""swap_free.pct"": 59.01, ""swap_used.pct"": 40.99, ""swap_free.bytes"": 1576693760, ""swap_total.bytes"": 2671763456}"
"2026-08-07 13:06:00+02","zbx_cpu","{}","{""idle.pct"": 96.48, ""switches"": 2198.59, ""user.pct"": 2.03, ""util.pct"": 3.52, ""interrupts"": 3781.8, ""iowait.pct"": 0.43, ""system.pct"": 0.77}"
"2026-08-07 13:06:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.7, ""used.bytes"": 2034659328, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 13:06:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.3, ""used.bytes"": 1521400586240, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 13:06:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 13:06:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 13:06:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 13:06:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 13:06:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 13:06:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237342720, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 13:06:00+02","zbx_memory","{}","{""util.pct"": 32.4, ""avail.pct"": 67.6, ""avail.bytes"": 39683956736, ""total.bytes"": 58697945088, ""max_committed.pct"": 36.98, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18984244}"
"2026-08-07 13:06:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11365173, ""load_avg_1"": 0.44, ""load_avg_5"": 0.3, ""proc_count"": 590, ""load_avg_15"": 0.38, ""proc_running"": 1, ""swap_free.pct"": 59.01, ""swap_used.pct"": 40.99, ""swap_free.bytes"": 1576693760, ""swap_total.bytes"": 2671763456}"
"2026-08-07 13:07:00+02","zbx_cpu","{}","{""idle.pct"": 97.21, ""switches"": 1833.12, ""user.pct"": 1.68, ""util.pct"": 2.79, ""interrupts"": 3186.83, ""iowait.pct"": 0.3, ""system.pct"": 0.55}"
"2026-08-07 13:07:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 13:07:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.7, ""used.bytes"": 2034855936, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 13:07:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 13:07:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 13:07:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.3, ""used.bytes"": 1521400549376, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 13:07:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237342720, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 13:07:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 13:07:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 13:07:00+02","zbx_memory","{}","{""util.pct"": 32.5, ""avail.pct"": 67.5, ""avail.bytes"": 39644798976, ""total.bytes"": 58697945088, ""max_committed.pct"": 37, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18993504}"
"2026-08-07 13:07:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11365233, ""load_avg_1"": 0.26, ""load_avg_5"": 0.27, ""proc_count"": 593, ""load_avg_15"": 0.36, ""proc_running"": 1, ""swap_free.pct"": 59.01, ""swap_used.pct"": 40.99, ""swap_free.bytes"": 1576693760, ""swap_total.bytes"": 2671763456}"
"2026-08-07 13:08:00+02","zbx_cpu","{}","{""idle.pct"": 97.35, ""switches"": 1715.56, ""user.pct"": 1.53, ""util.pct"": 2.65, ""interrupts"": 2988.52, ""iowait.pct"": 0.29, ""system.pct"": 0.59}"
"2026-08-07 13:08:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 13:08:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.7, ""used.bytes"": 2035134464, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 13:08:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237342720, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 13:08:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 13:08:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 13:08:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 13:08:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 13:08:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.3, ""used.bytes"": 1521400614912, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 13:08:00+02","zbx_memory","{}","{""util.pct"": 32.2, ""avail.pct"": 67.8, ""avail.bytes"": 39801163776, ""total.bytes"": 58697945088, ""max_committed.pct"": 36.84, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18908676}"
"2026-08-07 13:08:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11365294, ""load_avg_1"": 0.19, ""load_avg_5"": 0.25, ""proc_count"": 590, ""load_avg_15"": 0.35, ""proc_running"": 1, ""swap_free.pct"": 59.01, ""swap_used.pct"": 40.99, ""swap_free.bytes"": 1576693760, ""swap_total.bytes"": 2671763456}"
"2026-08-07 13:09:00+02","zbx_cpu","{}","{""idle.pct"": 97.4, ""switches"": 1764.31, ""user.pct"": 1.56, ""util.pct"": 2.6, ""interrupts"": 2980.08, ""iowait.pct"": 0.3, ""system.pct"": 0.52}"
"2026-08-07 13:09:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237342720, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 13:09:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 13:09:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 13:09:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.8, ""used.bytes"": 2035355648, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 13:09:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 13:09:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 13:09:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.3, ""used.bytes"": 1521400909824, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 13:09:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 13:09:00+02","zbx_memory","{}","{""util.pct"": 32.3, ""avail.pct"": 67.7, ""avail.bytes"": 39798382592, ""total.bytes"": 58697945088, ""max_committed.pct"": 36.85, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18916060}"
"2026-08-07 13:09:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11365353, ""load_avg_1"": 0.19, ""load_avg_5"": 0.25, ""proc_count"": 590, ""load_avg_15"": 0.34, ""proc_running"": 1, ""swap_free.pct"": 59.01, ""swap_used.pct"": 40.99, ""swap_free.bytes"": 1576693760, ""swap_total.bytes"": 2671763456}"
"2026-08-07 13:10:00+02","zbx_cpu","{}","{""idle.pct"": 97.06, ""switches"": 1883.44, ""user.pct"": 1.75, ""util.pct"": 2.94, ""interrupts"": 3257.89, ""iowait.pct"": 0.34, ""system.pct"": 0.59}"
"2026-08-07 13:10:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.3, ""used.bytes"": 1521405825024, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 13:10:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237342720, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 13:10:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 13:10:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.8, ""used.bytes"": 2035617792, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 13:10:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 13:10:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 262144, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 13:10:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 13:10:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 13:10:00+02","zbx_memory","{}","{""util.pct"": 32.4, ""avail.pct"": 67.6, ""avail.bytes"": 39764910080, ""total.bytes"": 58697945088, ""max_committed.pct"": 37.07, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 19031692}"
"2026-08-07 13:10:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11365413, ""load_avg_1"": 0.16, ""load_avg_5"": 0.23, ""proc_count"": 587, ""load_avg_15"": 0.33, ""proc_running"": 1, ""swap_free.pct"": 59.01, ""swap_used.pct"": 40.99, ""swap_free.bytes"": 1576693760, ""swap_total.bytes"": 2671763456}"
"2026-08-07 13:11:00+02","zbx_cpu","{}","{""idle.pct"": 96.25, ""switches"": 2953.32, ""user.pct"": 2.21, ""util.pct"": 3.75, ""interrupts"": 4386.1, ""iowait.pct"": 0.4, ""system.pct"": 0.82}"
"2026-08-07 13:11:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 13:11:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 13:11:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 13:11:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237342720, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 13:11:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.3, ""used.bytes"": 1521406185472, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 13:11:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
